Wikidata_URI15	Movie	Release date	DBpedia_URI	label	id	rating	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q949104	Paradise Lost 3: Purgatory	01/12/2012 00:00	http://dbpedia.org/resource/Paradise_Lost_3:_Purgatory	good	1627	85	http://dbpedia.org/resource/Paradise_Lost_3:_Purgatory		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBOJQWI2LTMVPUY33TORPTGOS7KB2XEZ3BORXXE6I=
http://www.wikidata.org/entity/Q3801847	Iraq in Fragments	11/10/2006 00:00	http://dbpedia.org/resource/Iraq_in_Fragments	good	1628	84	http://dbpedia.org/resource/Iraq_in_Fragments	http://yago-knowledge.org/resource/Iraq_in_Fragments	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLSMFYV62LOL5DHEYLHNVSW45DT
http://www.wikidata.org/entity/Q1138798	That Obscure Object of Desire	7/13/2001 0:00	http://dbpedia.org/resource/That_Obscure_Object_of_Desire	good	1629	84	http://dbpedia.org/resource/That_Obscure_Object_of_Desire	http://yago-knowledge.org/resource/That_Obscure_Object_of_Desire	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMF2F6T3CONRXK4TFL5HWE2TFMN2F633GL5CGK43JOJSQ====
http://www.wikidata.org/entity/Q273686	The Descendants	11/16/2011 0:00	http://dbpedia.org/resource/The_Descendants	good	1630	84	http://dbpedia.org/resource/The_Descendants	http://yago-knowledge.org/resource/The_Descendants	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUIZLTMNSW4ZDBNZ2HG===
http://www.wikidata.org/entity/Q606723	The Magdalene Sisters	08/01/2003 00:00	http://dbpedia.org/resource/The_Magdalene_Sisters	good	1631	83	http://dbpedia.org/resource/The_Magdalene_Sisters	http://yago-knowledge.org/resource/The_Magdalene_Sisters	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPU2YLHMRQWYZLOMVPVG2LTORSXE4Y=
http://www.wikidata.org/entity/Q1212650	Incendies	4/22/2011 0:00	http://dbpedia.org/resource/Incendies	good	1632	82	http://dbpedia.org/resource/Incendies	http://yago-knowledge.org/resource/Incendies	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOMNSW4ZDJMVZQ====
http://www.wikidata.org/entity/Q692821	My Summer of Love	6/17/2005 0:00	http://dbpedia.org/resource/My_Summer_of_Love	good	1633	82	http://dbpedia.org/resource/My_Summer_of_Love	http://yago-knowledge.org/resource/My_Summer_of_Love	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLZL5JXK3LNMVZF633GL5GG65TF
http://www.wikidata.org/entity/Q1117613	Rachel Getting Married	10/03/2008 00:00	http://dbpedia.org/resource/Rachel_Getting_Married	good	1634	82	http://dbpedia.org/resource/Rachel_Getting_Married	http://yago-knowledge.org/resource/Rachel_Getting_Married	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTBMNUGK3C7I5SXI5DJNZTV6TLBOJZGSZLE
http://www.wikidata.org/entity/Q59567	Tell No One	07/02/2008 00:00	http://dbpedia.org/resource/Tell_No_One	good	1635	82	http://dbpedia.org/resource/Tell_No_One	http://yago-knowledge.org/resource/Tell_No_One	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFNRWF6TTPL5HW4ZI=
http://www.wikidata.org/entity/Q3201620	The Agronomist	4/23/2004 0:00	http://dbpedia.org/resource/The_Agronomist	good	1636	82	http://dbpedia.org/resource/The_Agronomist	http://yago-knowledge.org/resource/The_Agronomist	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUCZ3SN5XG63LJON2A====
http://www.wikidata.org/entity/Q1068375	The Filth and the Fury	04/07/2000 00:00	http://dbpedia.org/resource/The_Filth_and_the_Fury	good	1637	82	http://dbpedia.org/resource/The_Filth_and_the_Fury		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUM2LMORUF6YLOMRPXI2DFL5DHK4TZ
http://www.wikidata.org/entity/Q104137	Unforgiven	08/07/1992 00:00	http://dbpedia.org/resource/Unforgiven	good	1638	82	http://dbpedia.org/resource/Unforgiven	http://yago-knowledge.org/resource/Unforgiven	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOMZXXEZ3JOZSW4===
http://www.wikidata.org/entity/Q300439	A History of Violence	9/23/2005 0:00	http://dbpedia.org/resource/A_History_of_Violence	good	1639	81	http://dbpedia.org/resource/A_History_of_Violence		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QK7JBUXG5DPOJ4V633GL5LGS33MMVXGGZI=
	Bad Education	11/19/2004 0:00	http://dbpedia.org/resource/Bad_Education_(film)_(film)	good	1640	81	http://dbpedia.org/resource/Bad_Education_(film)_(film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBMRPUKZDVMNQXI2LPNZPSQZTJNRWSSXZIMZUWY3JJ
http://www.wikidata.org/entity/Q237222	Blood Simple.	07/07/2000 00:00	http://dbpedia.org/resource/Blood_Simple	good	1641	81	http://dbpedia.org/resource/Blood_Simple	http://yago-knowledge.org/resource/Blood_Simple	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMN5XWIX2TNFWXA3DF
http://www.wikidata.org/entity/Q4020673	Room 237	3/29/2013 0:00	http://dbpedia.org/resource/Room_237	good	1642	80	http://dbpedia.org/resource/Room_237		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPN5WV6MRTG4======
http://www.wikidata.org/entity/Q182254	The Simpsons Movie	7/27/2007 0:00	http://dbpedia.org/resource/The_Simpsons_Movie	good	1643	80	http://dbpedia.org/resource/The_Simpsons_Movie	http://yago-knowledge.org/resource/The_Simpsons_Movie	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVG2LNOBZW63TTL5GW65TJMU======
http://www.wikidata.org/entity/Q1656834	Wild Reeds	05/10/1995 00:00	http://dbpedia.org/resource/Wild_Reeds	good	1644	80	http://dbpedia.org/resource/Wild_Reeds	http://yago-knowledge.org/resource/Wild_Reeds	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3JNRSF6UTFMVSHG===
http://www.wikidata.org/entity/Q3561637	So Much So Fast	10/11/2006 00:00	http://dbpedia.org/resource/So_Much_So_Fast	good	1645	79	http://dbpedia.org/resource/So_Much_So_Fast	http://yago-knowledge.org/resource/So_Much_So_Fast	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PL5GXKY3IL5JW6X2GMFZXI===
http://www.wikidata.org/entity/Q185071	Terms of Endearment	11/23/1983 0:00	http://dbpedia.org/resource/Terms_of_Endearment	good	1646	79	http://dbpedia.org/resource/Terms_of_Endearment	http://yago-knowledge.org/resource/Terms_of_Endearment	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFOJWXGX3PMZPUK3TEMVQXE3LFNZ2A====
http://www.wikidata.org/entity/Q323472	The Fighter	12/10/2010 00:00	http://dbpedia.org/resource/The_Fighter	good	1647	79	http://dbpedia.org/resource/The_Fighter	http://yago-knowledge.org/resource/The_Fighter	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUM2LHNB2GK4Q=
http://www.wikidata.org/entity/Q2632905	The Five Obstructions	5/26/2004 0:00	http://dbpedia.org/resource/The_Five_Obstructions	good	1648	79	http://dbpedia.org/resource/The_Five_Obstructions	http://yago-knowledge.org/resource/The_Five_Obstructions	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUM2LWMVPU6YTTORZHKY3UNFXW44Y=
http://www.wikidata.org/entity/Q156911	Wings of Desire	05/06/1988 00:00	http://dbpedia.org/resource/Wings_of_Desire	good	1649	79	http://dbpedia.org/resource/Wings_of_Desire	http://yago-knowledge.org/resource/Wings_of_Desire	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3JNZTXGX3PMZPUIZLTNFZGK===
http://www.wikidata.org/entity/Q5270868	Diamond Men	9/28/2001 0:00	http://dbpedia.org/resource/Diamond_Men	good	1650	78	http://dbpedia.org/resource/Diamond_Men	http://yago-knowledge.org/resource/Diamond_Men	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDJMFWW63TEL5GWK3Q=
http://www.wikidata.org/entity/Q243439	Full Metal Jacket	6/26/1987 0:00	http://dbpedia.org/resource/Full_Metal_Jacket	good	1651	78	http://dbpedia.org/resource/Full_Metal_Jacket		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTVNRWF6TLFORQWYX2KMFRWWZLU
http://www.wikidata.org/entity/Q2254393	Human Resources	9/15/2000 0:00	http://dbpedia.org/resource/Human_Resources_(film)	good	1652	78	http://dbpedia.org/resource/Human_Resources_(film)	http://yago-knowledge.org/resource/Human_Resources_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDVNVQW4X2SMVZW65LSMNSXGXZIMZUWY3JJ
http://www.wikidata.org/entity/Q569372	Into Great Silence	2/28/2007 0:00	http://dbpedia.org/resource/Into_Great_Silence	good	1653	78	http://dbpedia.org/resource/Into_Great_Silence	http://yago-knowledge.org/resource/Into_Great_Silence	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOORXV6R3SMVQXIX2TNFWGK3TDMU======
http://www.wikidata.org/entity/Q1569216	Please Give	4/30/2010 0:00	http://dbpedia.org/resource/Please_Give	good	1654	78	http://dbpedia.org/resource/Please_Give	http://yago-knowledge.org/resource/Please_Give	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDMMVQXGZK7I5UXMZI=
http://www.wikidata.org/entity/Q6093480	Putty Hill	2/18/2011 0:00	http://dbpedia.org/resource/Putty_Hill	good	1655	78	http://dbpedia.org/resource/Putty_Hill	http://yago-knowledge.org/resource/Putty_Hill	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDVOR2HSX2INFWGY===
http://www.wikidata.org/entity/Q7759570	The Real Dirt on Farmer John	1/20/2006 0:00	http://dbpedia.org/resource/The_Real_Dirt_on_Farmer_John	good	1656	78	http://dbpedia.org/resource/The_Real_Dirt_on_Farmer_John	http://yago-knowledge.org/resource/The_Real_Dirt_on_Farmer_John	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVEZLBNRPUI2LSORPW63S7IZQXE3LFOJPUU33INY======
http://www.wikidata.org/entity/Q1193098	Thief	3/27/1981 0:00	http://dbpedia.org/resource/Thief_(film)	good	1657	78	http://dbpedia.org/resource/Thief_(film)	http://yago-knowledge.org/resource/Thief_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDINFSWMXZIMZUWY3JJ
http://www.wikidata.org/entity/Q1059540	Caesar Must Die	02/06/2013 00:00	http://dbpedia.org/resource/Caesar_Must_Die	good	1658	77	http://dbpedia.org/resource/Caesar_Must_Die	http://yago-knowledge.org/resource/Caesar_Must_Die	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BMVZWC4S7JV2XG5C7IRUWK===
http://www.wikidata.org/entity/Q3736095	China Heavyweight	07/06/2012 00:00	http://dbpedia.org/resource/China_Heavyweight	good	1659	77	http://dbpedia.org/resource/China_Heavyweight		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3INFXGCX2IMVQXM6LXMVUWO2DU
http://www.wikidata.org/entity/Q5227902	Daughter from Danang	11/01/2002 00:00	http://dbpedia.org/resource/Daughter_from_Danang	good	1660	77	http://dbpedia.org/resource/Daughter_from_Danang	http://yago-knowledge.org/resource/Daughter_from_Danang	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBOVTWQ5DFOJPWM4TPNVPUIYLOMFXGO===
http://www.wikidata.org/entity/Q126800	Happy Feet	11/17/2006 0:00	http://dbpedia.org/resource/Happy_Feet	good	1661	77	http://dbpedia.org/resource/Happy_Feet	http://yago-knowledge.org/resource/Happy_Feet	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOBYHSX2GMVSXI===
http://www.wikidata.org/entity/Q1279290	Jiro Dreams of Sushi	03/09/2012 00:00	http://dbpedia.org/resource/Jiro_Dreams_of_Sushi	good	1662	77	http://dbpedia.org/resource/Jiro_Dreams_of_Sushi	http://yago-knowledge.org/resource/Jiro_Dreams_of_Sushi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STJOJXV6RDSMVQW2427N5TF6U3VONUGS===
http://www.wikidata.org/entity/Q570567	Last Tango in Paris	1/27/1973 0:00	http://dbpedia.org/resource/Last_Tango_in_Paris	good	1663	77	http://dbpedia.org/resource/Last_Tango_in_Paris	http://yago-knowledge.org/resource/Last_Tango_in_Paris	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBON2F6VDBNZTW6X3JNZPVAYLSNFZQ====
http://www.wikidata.org/entity/Q849475	Shanghai Noon	5/26/2000 0:00	http://dbpedia.org/resource/Shanghai_Noon	good	1664	77	http://dbpedia.org/resource/Shanghai_Noon	http://yago-knowledge.org/resource/Shanghai_Noon	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IMFXGO2DBNFPU433PNY======
http://www.wikidata.org/entity/Q7729524	The Decline of Western Civilization Part III	07/07/2000 00:00	http://dbpedia.org/resource/The_Decline_of_Western_Civilization_III	good	1665	77	http://dbpedia.org/resource/The_Decline_of_Western_Civilization_III	http://yago-knowledge.org/resource/The_Decline_of_Western_Civilization_III	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUIZLDNRUW4ZK7N5TF6V3FON2GK4TOL5BWS5TJNRUXUYLUNFXW4X2JJFEQ====
http://www.wikidata.org/entity/Q217627	The Graduate	12/21/1967 0:00	http://dbpedia.org/resource/The_Graduate	good	1666	77	http://dbpedia.org/resource/The_Graduate	http://yago-knowledge.org/resource/The_Graduate	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUO4TBMR2WC5DF
http://www.wikidata.org/entity/Q7740514	The House I Live In	10/05/2012 00:00	http://dbpedia.org/resource/The_House_I_Live_In_(2012_film)	good	1667	77	http://dbpedia.org/resource/The_House_I_Live_In_(2012_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUQ33VONSV6SK7JRUXMZK7JFXF6KBSGAYTEX3GNFWG2KI=
http://www.wikidata.org/entity/Q4935003	Bobby Fischer Against the World	09/09/2011 00:00	http://dbpedia.org/resource/Bobby_Fischer_Against_the_World	good	1668	76	http://dbpedia.org/resource/Bobby_Fischer_Against_the_World	http://yago-knowledge.org/resource/Bobby_Fischer_Against_the_World	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTPMJRHSX2GNFZWG2DFOJPUCZ3BNFXHG5C7ORUGKX2XN5ZGYZA=
http://www.wikidata.org/entity/Q784211	Hoosiers	11/14/1986 0:00	http://dbpedia.org/resource/Hoosiers	good	1669	76	http://dbpedia.org/resource/Hoosiers	http://yago-knowledge.org/resource/Hoosiers	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPN5ZWSZLSOM======
http://www.wikidata.org/entity/Q3012646	Night Across the Street	02/08/2013 00:00	http://dbpedia.org/resource/Night_Across_the_Street	good	1670	76	http://dbpedia.org/resource/Night_Across_the_Street	http://yago-knowledge.org/resource/Night_Across_the_Street	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTJM5UHIX2BMNZG643TL52GQZK7KN2HEZLFOQ======
http://www.wikidata.org/entity/Q2301516	Songs from the Second Floor	07/03/2002 00:00	http://dbpedia.org/resource/Songs_from_the_Second_Floor	good	1671	76	http://dbpedia.org/resource/Songs_from_the_Second_Floor	http://yago-knowledge.org/resource/Songs_from_the_Second_Floor	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PNZTXGX3GOJXW2X3UNBSV6U3FMNXW4ZC7IZWG633S
http://www.wikidata.org/entity/Q687040	Syriana	11/23/2005 0:00	http://dbpedia.org/resource/Syriana	good	1672	76	http://dbpedia.org/resource/Syriana	http://yago-knowledge.org/resource/Syriana	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3ZOJUWC3TB
http://www.wikidata.org/entity/Q1129227	About a Boy	5/17/2002 0:00	http://dbpedia.org/resource/About_a_Boy	good	1673	75	http://dbpedia.org/resource/About_a_Boy	http://yago-knowledge.org/resource/About_a_Boy	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLCN52XIX3BL5BG66I=
http://www.wikidata.org/entity/Q4317432	An Unreasonable Man	1/31/2007 0:00	http://dbpedia.org/resource/An_Unreasonable_Man	good	1674	75	http://dbpedia.org/resource/An_Unreasonable_Man	http://yago-knowledge.org/resource/An_Unreasonable_Man	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLOL5KW44TFMFZW63TBMJWGKX2NMFXA====
